tree_id;stand_id;plot;stand_idplot;tag;species;year;year_count;tree_status;dbh;x_coord;AreaCookie;y_coord;size_cat
AG05001300036;AG05;13;AG0513;5119;ABAM;1987;10;6;12,1;32,05;114,9901451;31,46;small
AG05001300037;AG05;13;AG0513;5120;ABAM;2012;35;1;22,1;30,68;383,596317;30,3;regular
AG05001300038;AG05;13;AG0513;5121;ABAM;2012;35;1;66,3;32,11;3452,366853;29,51;regular
AG05001300039;AG05;13;AG0513;5122;ABAM;2012;35;1;39,4;26,7;1219,220693;28,85;regular
AG05001300040;AG05;13;AG0513;5123;ABAM;2012;35;1;15,1;25,23;179,0786352;26,71;regular
AG05001300041;AG05;13;AG0513;5124;ABAM;2012;35;1;46,7;28,5;1712,867001;24,8;regular
AG05001300042;AG05;13;AG0513;5125;ABAM;2012;35;1;18,7;32,19;274,6458838;24,52;regular
AG05001300043;AG05;13;AG0513;5126;PSME;2012;35;1;102,7;33,09;8283,822195;25,01;regular
AG05001300044;AG05;13;AG0513;5127;TSHE;2012;35;1;8,1;36,2;51,5299735;25,85;small
AG05001300045;AG05;13;AG0513;5128;ABAM;2012;35;1;23,4;36,61;430,0526183;28,22;regular
AG05001300046;AG05;13;AG0513;5129;TABR;2012;35;1;17,8;38,89;248,8455541;27,09;regular
AG05001300047;AG05;13;AG0513;5130;ABAM;2012;35;1;70;39,32;3848,451001;24,99;regular
AG05001300048;AG05;13;AG0513;5131;TABR;2012;35;1;14,4;39,98;162,8601632;27,41;small
AG05001300049;AG05;13;AG0513;5238;ABAM;1993;16;6;17,8;38,98;248,8455541;35,43;regular
AG05001300050;AG05;13;AG0513;5244;ABAM;2012;35;1;14,4;29,28;162,8601632;49,23;small
AG05001300051;AG05;13;AG0513;1892;TSHE;2017;40;1;14,1;44,86154944;156,1450089;48,91683854;small
AG05001300052;AG05;13;AG0513;3920;TSHE;2012;35;1;11,7;31,73;107,5131546;47,08;small
AG05001300053;AG05;13;AG0513;3921;TSHE;2012;35;1;13,7;34,53;147,4113813;47,38;regular
AG05001300054;AG05;13;AG0513;3922;TSHE;2012;35;1;14;43,02;153,93804;47,59;regular
AG05001300056;AG05;13;AG0513;3701;TSHE;2012;35;1;10,6;24,01;88,24733764;44,41;small
AG05001300057;AG05;13;AG0513;3702;TSHE;2012;35;1;8,8;24,94;60,82123377;42,59;small
AG05001300058;AG05;13;AG0513;3703;TSHE;2012;35;1;9,6;33,53;72,38229474;41,71;small
AG05001300059;AG05;13;AG0513;3704;TSHE;2012;35;1;12,5;41,59;122,718463;35,64;small
AG05001300060;AG05;13;AG0513;3705;TSHE;2012;35;1;15,2;48,45;181,4583917;27,53;regular
AG05001300061;AG05;13;AG0513;3732;TSHE;2012;35;1;8,8;26,24;60,82123377;37,78;small
AG05001300062;AG05;13;AG0513;3733;TSHE;2012;35;1;12,3;42,2;118,8228881;39,22;small
AG05001300063;AG05;13;AG0513;3734;TSHE;2012;35;1;9,4;47,16;69,39778172;43,45;small
AG05001300064;AG05;13;AG0513;3735;TSHE;2012;35;1;11,2;49,51;98,52034562;42,2;small
AG05001300065;AG05;13;AG0513;304;TSHE;2012;35;1;8,9;32,17;62,21138852;43,19;small
AG05001300066;AG05;13;AG0513;305;TSHE;2012;35;1;10,5;49,05;86,59014751;35,47;small
AG05001300067;AG05;13;AG0513;306;TSHE;2012;35;1;10,6;48,37;88,24733764;36,53;small
AG05001300068;AG05;13;AG0513;307;TSHE;2012;35;1;11,7;49,21;107,5131546;36,61;small
AG05001300069;AG05;13;AG0513;308;TSHE;2012;35;1;7;46,22;38,48451001;48,61;small
AG05001300070;AG05;13;AG0513;309;TSHE;2012;35;1;6,2;48,45;30,1907054;47,35;small
AG05001300071;AG05;13;AG0513;310;TSHE;2012;35;1;5,5;48,92;23,75829444;46,98;small
AG05001300072;AG05;13;AG0513;311;TSHE;2008;31;6;6,9;48,31;37,39280656;47,96;small
AG05001300073;AG05;13;AG0513;316;TSHE;2012;35;1;9,7;46,63;73,89811319;38,69;small
AG05001300074;AG05;13;AG0513;317;TSHE;2012;35;1;12;48,55;113,0973355;38,91;small
AG05001300075;AG05;13;AG0513;434;TSHE;2012;35;1;8,9;42,82;62,21138852;48,41;small
AG05001300076;AG05;13;AG0513;2049;TSHE;2012;35;1;7,1;35,71;39,59192142;44,96;small
AG05001300077;AG05;13;AG0513;2322;TSHE;2012;35;1;10,3;44,79;83,32289115;46,3;small
AG05001300078;AG05;13;AG0513;2346;TSHE;2017;40;1;10,8;39,79999351;91,60884178;46,99785629;small
AG05001300079;AG05;13;AG0513;2420;TSHE;2012;35;1;8,4;40,84;55,41769441;37,42;small
AG05001300080;AG05;13;AG0513;2529;TSHE;2017;40;1;7,9;49,50534597;49,01669938;39,9867889;small
AG05001300081;AG05;13;AG0513;2530;TSHE;2012;35;1;8;44,76;50,26548246;31;small
AG05001300082;AG05;13;AG0513;2547;TSHE;2012;35;1;5,8;32,42;26,42079422;37,41;small
AG05001300083;AG05;13;AG0513;2548;TSHE;2012;35;1;6,1;32,96;29,22466566;37,59;small
AG05001300084;AG05;13;AG0513;2550;TSHE;2012;35;1;8,5;36,46;56,74501731;43,45;small
AG05001300085;AG05;13;AG0513;2551;TSHE;2017;40;1;6,7;33,75626266;35,25652355;42,48258257;small
AG05001300086;AG05;13;AG0513;2552;TSHE;2012;35;1;6;36,02;28,27433388;40,25;small
AG05001300087;AG05;13;AG0513;2553;TSHE;2012;35;1;7,5;36,9;44,17864669;41,82;small
AG05001300088;AG05;13;AG0513;2554;TSHE;2012;35;1;5,7;32,19;25,51758633;36,61;small
AG05001300089;AG05;13;AG0513;2654;TSHE;2012;35;1;7;45,31;38,48451001;33,18;small
AG05001300090;AG05;13;AG0513;2801;TSHE;2012;35;1;6,5;33,28;33,1830724;0,94;small
AG05001300091;AG05;13;AG0513;2813;TSHE;2017;40;1;6,4;45,9954201;32,16990877;42,92123289;small
AG05001300092;AG05;13;AG0513;2839;ABAM;2012;35;1;9,4;50,09;69,39778172;28,89;small
AG05001300093;AG05;13;AG0513;2844;TSHE;2012;35;1;9;37,8;63,61725124;32,79;small
AG05001300094;AG05;13;AG0513;2865;TSHE;2012;35;1;8,4;46,36;55,41769441;41,18;small
AG05001300095;AG05;13;AG0513;2866;TSHE;2012;35;1;6,9;40,15;37,39280656;34,64;small
AG05001300096;AG05;13;AG0513;2867;TSHE;2012;35;1;13,6;45,35;145,2672443;43;small
AG05001300097;AG05;13;AG0513;2868;TSHE;2012;35;1;8,6;43,39;58,08804816;43,57;small
AG05001300098;AG05;13;AG0513;2869;TSHE;2012;35;1;11,5;43,79;103,8689071;46,84;small
AG05001300099;AG05;13;AG0513;2879;TSHE;2012;35;1;7,5;42,72;44,17864669;37,88;small
AG05001300100;AG05;13;AG0513;2880;TSHE;2012;35;1;6,6;46,08;34,211944;35,25;small
AG05001300101;AG05;13;AG0513;2882;TSHE;2012;35;1;6,6;42,04;34,211944;36,86;small
AG05001300102;AG05;13;AG0513;2883;TSHE;2012;35;1;6,4;44,59;32,16990877;38,69;small
AG05001300103;AG05;13;AG0513;2884;TSHE;2012;35;1;6,3;42,28;31,17245311;35,1;small
AG05001300104;AG05;13;AG0513;2415;TSHE;2012;35;2;10,8;51,18;91,60884178;47,82;small
AG05001300105;AG05;13;AG0513;2416;TSHE;2012;35;2;5,6;34,53;24,6300864;36,35;small
AG05001300106;AG05;13;AG0513;2417;TSHE;2012;35;2;5,4;37,07;22,90221044;44,19;small
AG05001300107;AG05;13;AG0513;2444;TSHE;2012;35;2;5,6;44,79;24,6300864;44,7;small
AG05001300108;AG05;13;AG0513;2452;TSHE;2012;35;2;5,4;41,32;22,90221044;36,36;small
AG05001400001;AG05;14;AG0514;5132;PSME;2012;35;1;104,5;48,06;8576,744294;24,21;regular
AG05001400002;AG05;14;AG0514;5133;ABAM;2012;35;1;20,3;47,63;323,6547292;20,46;regular
AG05001400003;AG05;14;AG0514;5134;ABAM;2012;35;1;52,4;46,66;2156,514861;19,86;regular
AG05001400004;AG05;14;AG0514;5135;ABAM;2012;35;1;48,1;42,69;1817,105045;20,97;regular
AG05001400005;AG05;14;AG0514;5136;ABAM;2012;35;1;29,1;33,87;665,0830187;21,47;regular
AG05001400006;AG05;14;AG0514;5137;ABAM;2012;35;1;21,1;30,95;349,6671163;20,79;regular
AG05001400007;AG05;14;AG0514;5138;ABAM;2012;35;6;16,1;29,45;203,5830579;23,5;regular
AG05001400008;AG05;14;AG0514;5139;THPL;2012;35;1;67,6;27,96;3589,081111;20,66;regular
AG05001400009;AG05;14;AG0514;5140;THPL;2012;35;1;26,9;29,53;568,321965;19,15;regular
AG05001400010;AG05;14;AG0514;5141;ABAM;2012;35;1;18,3;32,9;263,0219909;17,02;regular
AG05001400011;AG05;14;AG0514;5142;TSHE;2008;31;6;57,4;32,59;2587,698453;15,72;regular
AG05001400012;AG05;14;AG0514;5143;TABR;2012;35;1;19;38,7;283,528737;20,08;regular
AG05001400013;AG05;14;AG0514;5145;THPL;2012;35;1;29,9;49,24;702,1538121;13,79;regular
AG05001400014;AG05;14;AG0514;5146;ABAM;2012;35;1;20,8;45,82;339,7946614;12,95;regular
AG05001400015;AG05;14;AG0514;5147;ABAM;2012;35;1;59,6;45,83;2789,85994;11,94;regular
AG05001400016;AG05;14;AG0514;5148;ABAM;2012;35;1;56,9;42,99;2542,812948;13,28;regular
AG05001400017;AG05;14;AG0514;5149;TABR;2012;35;1;22,2;42,58;387,0756308;15,26;regular
AG05001400018;AG05;14;AG0514;5150;ABAM;2012;35;1;56,9;40,02;2542,812948;10,04;regular
AG05001400019;AG05;14;AG0514;5151;TABR;2008;31;6;18;38,67;254,4690049;12,53;regular
AG05001400020;AG05;14;AG0514;5152;ABAM;2012;35;1;26,7;38,18;559,9024967;10,31;regular
AG05001400021;AG05;14;AG0514;5153;TSHE;2012;35;1;18,1;36,93;257,3042923;7,38;regular
AG05001400022;AG05;14;AG0514;5154;TSHE;2012;35;1;57,5;31,92;2596,722678;12,24;regular
AG05001400023;AG05;14;AG0514;5156;THPL;2012;35;1;57,3;30,32;2578,689936;4,08;regular
AG05001400024;AG05;14;AG0514;5157;THPL;2012;35;1;53,6;29,88;2256,417508;1,68;regular
AG05001400025;AG05;14;AG0514;5158;THPL;2012;35;1;53,4;31,64;2239,609987;2,91;regular
AG05001400026;AG05;14;AG0514;5159;THPL;2012;35;1;28,1;32,57;620,1582438;2,46;regular
AG05001400027;AG05;14;AG0514;5160;TSHE;2012;35;1;42,8;38,54;1438,723772;5,02;regular
AG05001400028;AG05;14;AG0514;5161;TABR;2012;35;1;18,5;40,59;268,8025214;6,19;regular
AG05001400029;AG05;14;AG0514;5162;THPL;2012;35;1;29,5;49,81;683,4927517;8,44;regular
AG05001400030;AG05;14;AG0514;5163;ABAM;2012;35;1;56,2;48,59;2480,632975;0,65;regular
AG05001400031;AG05;14;AG0514;5164;ABAM;1993;16;6;38,3;43,83;1152,092712;0,42;regular
AG05001400032;AG05;14;AG0514;5165;TABR;2012;35;1;20,6;37,8;333,2915646;1,03;regular
AG05001400033;AG05;14;AG0514;5166;TSHE;2008;31;6;60,9;35,93;2912,892562;1,49;regular
AG05001400034;AG05;14;AG0514;5167;THPL;2012;35;1;42,5;35,02;1418,625433;0,76;regular
AG05001400035;AG05;14;AG0514;5245;ABAM;2012;35;1;35,9;35,68;1012,229007;13,2;regular
AG05001400036;AG05;14;AG0514;324;TABR;2012;35;1;18;46,97;254,4690049;22,59;regular
AG05001400037;AG05;14;AG0514;2841;TABR;2012;35;1;15,6;46,92;191,134497;18,19;regular
AG05001400038;AG05;14;AG0514;2862;TABR;2012;35;1;16,7;41,43;219,0396938;5,63;regular
AG05001400039;AG05;14;AG0514;2166;TSHE;2017;40;2;15,5;39,45288111;188,6919088;22,76646703;regular
AG05001500001;AG05;15;AG0515;5168;THPL;2012;35;1;32;1,36;804,2477193;48,42;regular
AG05001500002;AG05;15;AG0515;5169;ABAM;2012;35;1;39,5;2,55;1225,417484;47,66;regular
AG05001500003;AG05;15;AG0515;5170;ABAM;2012;35;6;53,9;3,88;2281,746598;48,86;regular
AG05001500004;AG05;15;AG0515;5171;TSHE;2012;35;1;53,5;13,67;2248,005893;44,58;regular
AG05001500005;AG05;15;AG0515;5172;ABAM;2012;35;1;43,7;19,98;1499,867019;48,48;regular
AG05001500006;AG05;15;AG0515;5173;TSHE;2012;35;1;17;18,34;226,9800692;46,8;regular
AG05001500007;AG05;15;AG0515;5174;ABAM;2012;35;6;17,1;23;229,658277;38,71;regular
AG05001500008;AG05;15;AG0515;5175;THPL;2012;35;1;79,6;17,44;4976,408427;40,86;regular
AG05001500009;AG05;15;AG0515;5176;TSHE;2012;35;1;40,3;15,45;1275,557303;41,18;regular
AG05001500010;AG05;15;AG0515;5177;ABAM;2012;35;1;70,6;8,11;3914,70719;42,82;regular
AG05001500011;AG05;15;AG0515;5178;TSHE;2012;35;1;21,3;8,35;356,3272928;45,25;regular
AG05001500012;AG05;15;AG0515;5179;ABAM;1993;16;6;54,8;2,53;2358,582101;44,23;regular
AG05001500013;AG05;15;AG0515;5180;ABAM;2012;35;1;23,5;0,54;433,7361357;36,68;regular
AG05001500014;AG05;15;AG0515;5181;TSHE;2012;35;1;27,4;7,62;589,6455252;39,55;regular
AG05001500015;AG05;15;AG0515;5182;THPL;2012;35;1;55,4;17,02;2410,512627;37,54;regular
AG05001500016;AG05;15;AG0515;5183;THPL;2012;35;1;55,6;16,22;2427,948466;32,96;regular
AG05001500017;AG05;15;AG0515;5184;ABAM;2012;35;1;63,1;19,28;3127,149181;30,69;regular
AG05001500018;AG05;15;AG0515;5185;ABAM;2012;35;1;16,8;20,73;221,6707776;32,13;regular
AG05001500019;AG05;15;AG0515;5186;THPL;2012;35;1;36;21,64;1017,87602;31,17;regular
AG05001500020;AG05;15;AG0515;5187;THPL;2012;35;1;34,8;23,22;951,1485918;32,22;regular
AG05001500021;AG05;15;AG0515;5188;THPL;2012;35;1;55,9;23,36;2454,220035;33,66;regular
AG05001500022;AG05;15;AG0515;5190;ABAM;2012;35;1;34,6;19,7;940,2472653;25,35;regular
AG05001500023;AG05;15;AG0515;5191;ABAM;2008;31;6;41,4;14,48;1346,141036;24,77;regular
AG05001500024;AG05;15;AG0515;5192;ABAM;2012;35;1;67,2;13,33;3546,732442;26,61;regular
AG05001500025;AG05;15;AG0515;5193;ABAM;2012;35;1;29;9,58;660,5198554;25,57;regular
AG05001500026;AG05;15;AG0515;5194;ABAM;2012;35;1;31;7,23;754,767635;26,96;regular
AG05001500027;AG05;15;AG0515;5195;TSHE;2012;35;1;74,2;3,3;4324,119544;28,97;regular
AG05001500028;AG05;15;AG0515;5235;ABAM;2012;35;1;37,6;20,29;1110,364507;38,3;regular
AG05001500029;AG05;15;AG0515;5236;ABAM;2012;35;1;38,9;24,04;1188,472355;37,74;regular
AG05001500030;AG05;15;AG0515;5243;THPL;2012;35;1;17;15,42;226,9800692;32,85;regular
AG05001500031;AG05;15;AG0515;2535;TSHE;2012;35;1;18,3;7,57;263,0219909;30,18;regular
AG05001500032;AG05;15;AG0515;2539;TSHE;2012;35;1;16,1;14,3;203,5830579;33,47;regular
AG05001500033;AG05;15;AG0515;2540;TSHE;2012;35;1;18,8;1,75;277,5911269;30,88;regular
AG05001500034;AG05;15;AG0515;2541;TSHE;2012;35;1;16,2;8,62;206,119894;25,04;regular
AG05001500035;AG05;15;AG0515;2542;TSHE;2017;40;1;18,3;2,203578185;263,0219909;25,012004;regular
AG05001500036;AG05;15;AG0515;2544;TABR;2012;35;1;16,8;11,12;221,6707776;62,86;regular
AG05001500037;AG05;15;AG0515;2121;TSHE;2017;40;2;24,4;39,45553575;467,5946506;22,72204628;regular
AG05001500038;AG05;15;AG0515;2167;THPL;2017;40;2;17,9;24,88664982;251,6494255;-0,244122409;regular
AG05001500039;AG05;15;AG0515;2182;ABAM;2017;40;2;15,4;13,71146394;186,2650284;31,82102158;regular
AG05001600001;AG05;16;AG0516;5196;TSHE;1993;16;6;40,2;4,57;1269,234848;23,19;regular
AG05001600002;AG05;16;AG0516;5197;THPL;2012;35;1;85,6;1,41;5754,895087;21,02;regular
AG05001600003;AG05;16;AG0516;5198;THPL;2012;35;1;44,1;10,47;1527,450202;21,1;regular
AG05001600004;AG05;16;AG0516;5199;THPL;2012;35;1;46,2;11,38;1676,385256;20,65;regular
AG05001600005;AG05;16;AG0516;5200;ABAM;2012;35;1;60,3;15,17;2855,778408;19,22;regular
AG05001600006;AG05;16;AG0516;5201;THPL;2012;35;1;58,8;22,23;2715,467026;23,59;regular
AG05001600007;AG05;16;AG0516;5202;ABAM;2012;35;1;15,5;24,13;188,6919088;23,01;regular
AG05001600008;AG05;16;AG0516;5203;THPL;2012;35;1;30,6;24,47;735,4154243;22,07;regular
AG05001600009;AG05;16;AG0516;5204;THPL;2012;35;1;33,2;23,32;865,6972716;20,07;regular
AG05001600010;AG05;16;AG0516;5205;ABAM;2012;35;1;21,5;20,72;363,050301;18,16;regular
AG05001600011;AG05;16;AG0516;5206;ABAM;2012;35;1;45,9;21,34;1654,684705;14,91;regular
AG05001600012;AG05;16;AG0516;5207;ABAM;1998;21;6;28,6;11,2;642,4242817;16,06;regular
AG05001600013;AG05;16;AG0516;5208;ABAM;2012;35;1;19,5;9,01;298,6476516;15,7;regular
AG05001600014;AG05;16;AG0516;5209;PSME;2012;35;1;113,3;4,97;10082,06983;13,75;regular
AG05001600015;AG05;16;AG0516;5210;ABAM;2012;35;1;34;2,76;907,9202769;12,99;regular
AG05001600016;AG05;16;AG0516;5211;ABAM;1993;16;6;18,2;3,66;260,1552876;10,82;regular
AG05001600017;AG05;16;AG0516;5212;ABAM;1993;16;6;47,5;0,35;1772,054606;10,58;regular
AG05001600018;AG05;16;AG0516;5213;ABAM;2012;35;1;42,4;5,57;1411,957402;9,06;regular
AG05001600019;AG05;16;AG0516;5214;ABAM;2012;35;1;53,5;8,21;2248,005893;6,89;regular
AG05001600020;AG05;16;AG0516;5215;ABAM;2012;35;1;22,1;9,5;383,596317;10,45;regular
AG05001600021;AG05;16;AG0516;5216;THPL;2012;35;1;36,4;13,17;1040,621151;10,95;regular
AG05001600022;AG05;16;AG0516;5217;ABAM;2012;35;1;38,3;15,56;1152,092712;11,6;regular
AG05001600023;AG05;16;AG0516;5218;THPL;2012;35;1;45,8;16,38;1647,482603;12,02;regular
AG05001600024;AG05;16;AG0516;5219;TSHE;2012;35;1;18,5;19,89;268,8025214;12,52;regular
AG05001600025;AG05;16;AG0516;5220;ABAM;2012;35;1;47,4;22,68;1764,601178;11,75;regular
AG05001600026;AG05;16;AG0516;5221;THPL;2012;35;1;45,9;17,13;1654,684705;9,38;regular
AG05001600027;AG05;16;AG0516;5222;THPL;2012;35;1;43;15,23;1452,201204;8,68;regular
AG05001600028;AG05;16;AG0516;5223;TSHE;2012;35;1;19,4;9,8;295,5924528;5,18;regular
AG05001600029;AG05;16;AG0516;5224;TSHE;1998;21;6;31;4,94;754,767635;5,61;regular
AG05001600030;AG05;16;AG0516;5225;THPL;2012;35;1;84,2;1,55;5568,190235;5,2;regular
AG05001600031;AG05;16;AG0516;5226;ABAM;2012;35;1;40,8;1,07;1307,405199;0,41;regular
AG05001600032;AG05;16;AG0516;5227;THPL;2012;35;1;40;9,11;1256,637061;0,46;regular
AG05001600033;AG05;16;AG0516;5228;ABAM;2012;35;1;31,6;11,4;784,26719;2,55;regular
AG05001600034;AG05;16;AG0516;5229;THPL;2012;35;1;15,9;22,53;198,5565097;4,27;regular
AG05001600035;AG05;16;AG0516;5230;TSHE;1993;16;6;71,7;22,67;4037,645564;0,13;regular
AG05001600036;AG05;16;AG0516;5231;TSHE;2012;35;1;66;17,27;3421,1944;0,94;regular
AG05001600037;AG05;16;AG0516;5232;TSHE;2012;35;1;28,8;24,38;651,4406526;3,94;regular
AG05001600038;AG05;16;AG0516;5233;ABAM;2012;35;1;35,8;20,43;1006,597702;1,17;regular
AG05001600039;AG05;16;AG0516;15;TSHE;2012;35;1;18;12,08;254,4690049;13,94;regular
AG05001600040;AG05;16;AG0516;18;ABAM;2012;35;1;20,1;10,3;317,308712;2,51;regular
AG05001600041;AG05;16;AG0516;23;TSHE;2017;40;1;19,3;15,47283837;292,5529619;22,33861786;regular
AG05001600042;AG05;16;AG0516;3731;TABR;2012;35;1;19;4,23;283,528737;16,26;regular
AG05001600043;AG05;16;AG0516;2543;TSHE;2012;35;1;17,3;12,38;235,0618163;19,78;regular
AG05001600044;AG05;16;AG0516;2578;TABR;2012;35;1;17;11,31;226,9800692;16,6;regular
AG05001600045;AG05;16;AG0516;2579;ABAM;2012;35;1;15,2;23,54;181,4583917;15,79;regular
AG05001600046;AG05;16;AG0516;2580;ABAM;2012;35;1;15,2;21,91;181,4583917;22,82;regular
AM16000100001;AM16;1;AM161;3401;ABAM;2012;35;1;52,4;3,45;2156,514861;92,39;regular
AM16000100002;AM16;1;AM161;3402;ABAM;2012;35;1;56,8;10,59;2533,882971;93,72;regular
AM16000100003;AM16;1;AM161;3403;ABAM;2012;35;1;21,5;6,92;363,050301;90,18;regular
AM16000100004;AM16;1;AM161;3404;CANO;2012;35;1;92,3;5,97;6691,034719;90,13;regular
AM16000100005;AM16;1;AM161;3405;ABAM;2012;35;1;43,9;4,46;1513,627194;87,93;regular
AM16000100006;AM16;1;AM161;3406;ABAM;2012;35;1;35;3,07;962,1127502;83,78;regular
AM16000100007;AM16;1;AM161;3407;TSHE;2012;35;1;115,3;9,33;10441,15387;86,37;regular
AM16000100008;AM16;1;AM161;3408;ABAM;2012;35;1;38,5;16,12;1164,156428;86,03;regular
AM16000100009;AM16;1;AM161;3409;CANO;2012;35;1;36,9;23,35;1069,405993;87,17;regular
AM16000100010;AM16;1;AM161;3410;CANO;2012;35;1;18,1;22,53;257,3042923;84,46;regular
AM16000100011;AM16;1;AM161;3411;CANO;2012;35;1;47,7;20,6;1787,008587;87,01;regular
AM16000100012;AM16;1;AM161;3412;ABAM;2012;35;1;25,6;19,66;514,7185404;86,54;regular
AM16000100013;AM16;1;AM161;3413;ABAM;2012;35;1;20,1;23,2;317,308712;80,79;regular
AM16000100014;AM16;1;AM161;3414;TSHE;2012;35;1;146,8;22,25;16925,51892;75,81;regular
AM16000100015;AM16;1;AM161;3415;ABAM;2012;35;1;25,6;23,88;514,7185404;75,34;regular
AM16000100016;AM16;1;AM161;3416;ABAM;2012;35;1;26,1;11,53;535,0210829;78,01;regular
AM16000100017;AM16;1;AM161;3417;ABAM;2012;35;1;39;10,55;1194,590607;79,24;regular
AM16000100018;AM16;1;AM161;3418;ABAM;2012;35;1;40,9;8,28;1313,821902;77,49;regular
AM16000100019;AM16;1;AM161;882;ABAM;2012;35;1;20,4;1,6;326,8512997;90,6;regular
AM16000100020;AM16;1;AM161;883;ABAM;2012;35;1;18,4;12,1;265,9044022;91,37;regular
AM16000100021;AM16;1;AM161;101;ABAM;2012;35;1;16,9;3,95;224,3175694;87,73;regular
AM16000100022;AM16;1;AM161;1620;ABAM;2012;35;1;15,5;5,42;188,6919088;87,35;regular
AM16000100023;AM16;1;AM161;1621;ABAM;2012;35;1;17,4;0,46;237,787148;84,38;regular
AM16000100024;AM16;1;AM161;264;ABAM;2017;40;2;15,3;23,30991725;183,8538561;81,66008459;regular
AM16000200001;AM16;2;AM162;3419;ABAM;2012;35;1;26,7;4,36;559,9024967;74,3;regular
AM16000200002;AM16;2;AM162;3420;ABAM;2012;35;1;45,9;8;1654,684705;70,59;regular
AM16000200003;AM16;2;AM162;3421;ABAM;2012;35;1;22,8;0,4;408,2813813;65,69;regular
AM16000200004;AM16;2;AM162;3422;ABAM;2012;35;1;52,1;0,75;2131,892629;64,6;regular
AM16000200005;AM16;2;AM162;3423;TSHE;2012;35;1;37,5;12,45;1104,466167;66,97;regular
AM16000200006;AM16;2;AM162;3424;ABAM;1985;8;6;64,9;15,83;3308,104918;67,77;regular
AM16000200007;AM16;2;AM162;3425;ABAM;2012;35;1;25,7;14,79;518,7476329;70,79;regular
AM16000200008;AM16;2;AM162;3426;ABAM;2012;35;1;26,5;11,15;551,5458602;74,57;regular
AM16000200009;AM16;2;AM162;3427;ABAM;2012;35;1;48,7;13,46;1862,72097;74,09;regular
AM16000200010;AM16;2;AM162;3428;ABAM;2012;35;1;27;17,49;572,5552611;71,64;regular
AM16000200011;AM16;2;AM162;3429;CANO;2012;35;1;60,2;19,98;2846,31436;70,32;regular
AM16000200012;AM16;2;AM162;3430;ABAM;2012;35;1;29,6;20,97;688,1344548;70,56;regular
AM16000200013;AM16;2;AM162;3431;ABAM;2012;35;1;18,9;21,77;280,5520779;74,29;regular
AM16000200014;AM16;2;AM162;3432;CANO;2012;35;1;57,4;23,21;2587,698453;70,39;regular
AM16000200015;AM16;2;AM162;3433;TSME;1985;8;6;15,7;19,22;193,5927933;63,23;regular
AM16000200016;AM16;2;AM162;3434;ABAM;2012;35;1;31,5;22,48;779,3113276;57,85;regular
AM16000200017;AM16;2;AM162;3435;CANO;1984;7;6;108;13,65;9160,884178;57,38;regular
AM16000200018;AM16;2;AM162;3436;ABAM;1984;7;6;21;13,19;346,3605901;56,47;regular
AM16000200019;AM16;2;AM162;3437;ABAM;2012;35;1;26,2;12,13;539,1287153;56,22;regular
AM16000200020;AM16;2;AM162;3438;TSHE;2012;35;1;52,3;12,04;2148,291742;51,82;regular
AM16000200021;AM16;2;AM162;3440;TSME;1989;12;6;86;7,84;5808,804816;52,13;regular
AM16000200022;AM16;2;AM162;3441;ABAM;2012;35;1;55,6;7,55;2427,948466;53,33;regular
AM16000200023;AM16;2;AM162;3442;ABAM;2012;35;1;34,9;8,23;956,622817;55,87;regular
AM16000200024;AM16;2;AM162;3443;ABAM;2012;35;1;32,3;9,53;819,3980499;60,8;regular
AM16000200025;AM16;2;AM162;3444;TSHE;2012;35;1;31,2;8,01;764,5379882;59,79;regular
AM16000200026;AM16;2;AM162;3445;CANO;2012;35;1;76;6,17;4536,459792;59,34;regular
AM16000200027;AM16;2;AM162;3446;TSHE;1994;17;6;68,3;5,94;3663,796038;57,03;regular
AM16000200028;AM16;2;AM162;3447;ABAM;2007;30;6;33,6;6,84;886,6831105;50,96;regular
AM16000200029;AM16;2;AM162;3448;ABAM;2012;35;1;19,3;7,31;292,5529619;54,17;regular
AM16000200030;AM16;2;AM162;3449;ABAM;2012;35;1;20,5;2,23;330,0635782;50,44;regular
AM16000200031;AM16;2;AM162;3911;ABAM;2012;35;1;18,1;21,59;257,3042923;69,11;regular
AM16000200032;AM16;2;AM162;8928;ABAM;2012;35;1;25,2;14,23;498,7592497;62,98;regular
AM16000200033;AM16;2;AM162;8929;ABAM;2012;35;1;22,2;7,16;387,0756308;70,84;regular
AM16000200034;AM16;2;AM162;5725;ABAM;2012;35;1;18,7;10,57;274,6458838;64,68;regular
AM16000200035;AM16;2;AM162;118;TSME;2012;35;1;18,6;15,01;271,7163486;67,2;regular
AM16000200036;AM16;2;AM162;1610;ABAM;2012;35;1;17,1;9,18;229,658277;47,93;regular
AM16000200037;AM16;2;AM162;1611;ABAM;2012;35;1;17,8;2,49;248,8455541;56,95;regular
AM16000200038;AM16;2;AM162;1622;TSME;2012;35;1;17,4;10,52;237,787148;70,96;regular
AM16000200039;AM16;2;AM162;1625;TSHE;2012;35;1;25,7;18,73;518,7476329;59,58;regular
AM16000200040;AM16;2;AM162;1626;ABAM;2012;35;1;15,9;13,17;198,5565097;64,09;regular
AM16000200041;AM16;2;AM162;1644;ABAM;2012;35;1;17;12,53;226,9800692;56,18;regular
AM16000200042;AM16;2;AM162;1603;CANO;2012;35;2;16;11,58;201,0619298;67,65;regular
